,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.74,2.71,1.59,0.73,0.92,2.97,1.19,0.48,1.0,0.76,0.97
TEMP_0,2.73,0.7,1.02,2.55,2.28,0.75,1.29,0.52,1.16,0.89,0.6
PRES_1,1.26,0.76,0.82,2.82,1.4,0.78,1.08,0.44,0.92,0.75,0.66
PRES_0,1.0,3.21,4.22,0.6,1.14,4.81,1.48,0.6,1.32,0.9,0.88
DEWP_1,0.78,1.64,1.38,0.72,0.79,4.38,1.09,0.53,1.03,0.65,0.64
DEWP_0,2.72,0.8,1.11,3.62,6.03,0.63,1.46,0.46,1.11,1.17,0.94
WSPM_0,0.86,0.89,0.97,0.82,0.93,1.05,0.93,0.46,0.86,0.58,0.5
WSPM_1,2.41,1.84,2.15,2.67,3.95,1.35,2.57,0.46,1.52,3.01,9.24
PM10_0,1.08,1.08,1.16,1.19,1.37,0.96,1.18,0.37,0.77,1.2,11.55
PM10_1,1.35,1.44,1.6,1.15,1.33,2.11,1.47,0.89,1.96,0.62,0.65
PM10_2,3.31,2.12,2.78,2.55,3.1,3.0,2.88,2.64,9.26,1.94,0.32
