,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.76,2.69,0.92,2.14,1.49,0.8,0.95,0.64,0.94,0.79,0.74
TEMP_0,3.43,0.61,2.24,0.74,0.95,2.83,1.05,0.99,1.1,1.11,0.82
PRES_0,0.84,1.45,0.79,5.32,1.4,0.78,0.9,0.7,0.95,0.75,0.62
PRES_1,2.44,0.77,6.89,0.54,0.97,3.91,1.15,0.86,1.06,1.27,1.18
DEWP_0,1.47,0.75,1.56,0.76,0.72,4.57,1.0,0.68,0.9,0.97,0.81
DEWP_1,0.93,2.22,1.0,3.16,5.05,0.63,0.99,0.89,1.16,0.84,0.73
WSPM_0,1.08,0.89,1.11,1.06,1.16,0.95,0.81,0.92,0.98,0.77,0.6
WSPM_1,1.26,1.5,1.46,1.37,1.22,1.71,1.46,0.6,1.01,1.18,1.28
PM10_0,1.24,1.06,1.39,1.05,1.1,1.41,1.05,0.7,0.68,1.64,4.87
PM10_1,1.16,1.22,1.23,1.45,1.43,1.08,1.03,0.89,1.89,0.64,0.86
PM10_2,2.48,1.94,2.26,2.9,2.66,2.17,1.93,2.03,7.73,2.02,0.27
