,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.87,4.43,1.46,0.87,1.01,1.88,1.24,0.99,1.16,1.1,1.1
TEMP_0,4.77,0.84,1.08,2.08,1.68,0.9,1.3,1.05,1.25,1.17,0.86
PRES_1,1.3,0.92,0.91,3.96,1.27,0.88,1.16,0.88,1.06,1.07,0.88
PRES_0,1.09,2.36,5.4,0.78,1.16,2.72,1.44,1.31,1.47,1.21,1.08
DEWP_1,0.94,1.47,1.31,0.86,0.89,5.12,1.13,1.28,1.21,0.95,0.86
DEWP_0,2.23,0.99,1.15,2.57,6.63,0.8,1.51,0.86,1.2,1.56,1.11
WSPM_0,0.98,0.96,1.02,0.91,0.96,1.02,0.99,1.36,1.04,0.87,0.73
WSPM_1,1.89,1.88,1.85,2.01,2.79,1.34,3.29,0.75,1.51,3.49,5.5
PM10_0,1.13,1.15,1.15,1.15,1.27,0.99,1.27,0.8,0.89,2.59,
PM10_1,1.38,1.37,1.49,1.21,1.28,1.65,1.4,1.83,3.38,0.82,1.74
PM10_2,2.68,1.98,2.36,2.16,2.27,2.31,2.28,4.33,,3.62,0.59
