,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.96,1.05,0.92,1.03,0.92,1.1,0.78,1.01,0.91,0.7
TEMP_0,1.03,1.0,1.07,0.94,1.06,0.96,1.13,0.79,1.04,0.94,0.71
PRES_1,0.96,0.94,1.0,0.88,0.99,0.9,1.05,0.74,0.97,0.88,0.68
PRES_0,1.09,1.03,1.11,1.0,1.12,1.02,1.2,0.85,1.1,0.99,0.73
DEWP_1,0.97,0.95,1.01,0.89,1.0,0.89,1.07,0.72,0.98,0.89,0.67
DEWP_0,1.06,1.04,1.11,0.98,1.11,1.0,1.17,0.85,1.09,0.97,0.75
WSPM_0,0.91,0.88,0.95,0.83,0.93,0.85,1.0,0.7,0.93,0.82,0.62
WSPM_1,1.29,1.27,1.35,1.23,1.44,1.19,1.43,1.0,1.27,1.38,1.36
PM10_0,0.98,0.96,1.03,0.91,1.02,0.92,1.08,0.79,1.0,0.9,1.43
PM10_1,1.1,1.07,1.14,1.0,1.12,1.04,1.21,0.74,1.14,1.0,0.7
PM10_2,1.44,1.39,1.47,1.35,1.47,1.32,1.57,0.73,0.62,1.36,1.0
