,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.55,14.97,1.46,0.62,0.72,2.8,1.0,0.99,0.97,0.99,1.37
TEMP_0,15.07,0.49,0.74,3.17,1.81,0.58,1.0,1.01,1.03,1.02,0.76
PRES_1,1.45,0.74,0.67,14.88,1.33,0.71,1.02,0.91,0.95,1.09,1.02
PRES_0,0.63,3.08,14.77,0.36,0.68,4.23,0.97,1.25,1.12,0.86,0.96
DEWP_1,0.71,1.82,1.32,0.68,0.63,23.64,0.92,1.89,1.17,0.82,0.95
DEWP_0,2.83,0.58,0.71,4.21,23.91,0.39,1.15,0.57,0.81,1.54,1.1
WSPM_0,1.0,1.0,1.02,0.97,0.92,1.16,0.9,2.65,1.11,0.89,0.87
WSPM_1,0.99,1.01,0.91,1.25,2.02,0.55,2.66,0.22,0.64,3.37,10.28
PM10_0,0.97,1.03,0.95,1.12,1.17,0.81,1.1,0.66,0.6,5.73,
PM10_1,0.99,1.01,1.09,0.86,0.82,1.55,0.9,2.7,5.83,0.39,2.55
PM10_2,1.37,0.77,1.01,0.98,0.95,1.1,0.87,6.28,,2.71,0.1
