,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.97,0.98,1.02,1.0,0.92,1.0,0.98,0.99,1.0,1.05
TEMP_0,1.01,1.0,1.01,0.95,1.0,1.02,1.0,1.02,1.02,0.99,0.95
PRES_1,1.01,0.99,1.0,1.01,1.0,1.0,1.0,1.04,1.01,1.0,1.0
PRES_0,0.99,1.0,0.96,1.0,1.0,0.96,1.0,0.93,0.98,0.99,0.95
DEWP_1,1.0,1.0,0.99,1.0,1.0,0.97,1.0,0.96,0.99,1.0,0.95
DEWP_0,1.0,0.99,1.0,1.01,1.01,1.0,1.0,1.05,1.02,0.99,1.04
WSPM_0,1.0,1.0,1.0,0.98,0.99,1.0,1.0,1.0,1.0,0.98,0.93
WSPM_1,1.03,0.94,0.99,1.17,1.09,0.97,1.0,1.0,0.99,1.16,2.22
PM10_0,1.0,0.96,0.99,1.04,1.02,0.99,1.0,1.04,1.0,0.99,1.44
PM10_1,1.0,1.03,0.99,0.93,0.97,1.03,1.0,0.98,1.04,1.0,0.83
PM10_2,0.96,1.03,1.0,1.03,0.98,0.91,1.0,0.59,0.75,1.03,1.0
