,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.17,0.68,0.9,1.08,1.12,0.53,1.1,1.11,1.07,1.08,0.65
TEMP_0,0.8,1.21,1.14,0.62,0.8,1.14,1.12,1.13,1.08,1.09,0.77
PRES_1,0.92,1.05,1.11,0.64,0.87,0.97,1.07,1.11,1.05,1.05,0.72
PRES_0,1.18,0.69,0.75,1.29,1.18,0.54,1.16,1.12,1.11,1.14,0.67
DEWP_1,1.1,0.78,0.92,1.0,1.12,0.52,1.08,1.01,1.01,1.09,0.66
DEWP_0,0.8,1.21,1.18,0.64,0.65,1.27,1.15,1.29,1.17,1.06,0.78
WSPM_0,0.95,0.89,0.95,0.83,0.93,0.78,1.04,1.01,1.0,1.02,0.65
WSPM_1,1.14,1.14,1.22,1.15,1.08,1.21,1.28,1.56,1.33,1.23,1.16
PM10_0,1.0,0.9,1.01,0.89,0.96,0.91,1.09,1.26,1.15,0.95,0.57
PM10_1,1.09,1.03,1.06,0.93,1.06,0.83,1.17,1.02,1.09,1.29,0.72
PM10_2,1.11,1.43,1.33,1.16,1.16,0.98,1.38,0.55,0.64,1.48,1.78
