,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,1.26,0.65,2.39,0.74,1.9,0.39,13.11,0.9,2.41,35.83
TEMP_0,0.79,1.0,0.51,1.88,0.58,1.52,0.3,10.19,0.7,1.91,27.97
PRES_1,1.53,1.96,1.0,3.68,1.13,2.96,0.59,20.0,1.38,3.73,55.8
PRES_0,0.42,0.52,0.27,1.0,0.31,0.81,0.16,5.49,0.37,1.01,14.46
DEWP_1,1.36,1.73,0.88,3.25,1.0,2.56,0.53,17.12,1.21,3.31,48.49
DEWP_0,0.51,0.66,0.34,1.23,0.38,1.0,0.2,6.96,0.47,1.25,18.57
WSPM_0,2.59,3.29,1.69,6.16,1.89,5.02,1.0,33.76,2.34,6.21,91.37
WSPM_1,0.08,0.1,0.05,0.19,0.06,0.15,0.03,1.0,0.07,0.22,4.14
PM10_0,1.11,1.42,0.73,2.67,0.82,2.15,0.43,15.14,1.0,2.68,83.04
PM10_1,0.42,0.53,0.27,0.98,0.3,0.81,0.16,4.7,0.38,1.0,13.56
PM10_2,0.03,0.04,0.02,0.07,0.02,0.05,0.01,0.24,0.01,0.07,1.0
