,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.47,1.01,0.82,1.0,0.65,1.07,1.19,1.06,1.15,0.97
TEMP_1,,,,,,,,,,,
PRES_1,1.0,0.53,1.02,0.65,1.0,0.62,1.08,1.22,1.07,1.14,0.95
PRES_0,1.22,,1.11,2.48,1.22,1.28,1.33,1.14,1.11,1.68,1.5
DEWP_0,1.0,0.51,1.01,0.82,1.0,0.61,1.07,1.19,1.06,1.15,0.96
DEWP_1,1.55,,1.6,,1.55,6.62,1.73,,,2.12,
WSPM_0,1.02,0.56,1.03,0.81,1.02,0.49,1.11,1.13,1.06,1.2,0.98
WSPM_1,1.11,,1.11,1.03,1.11,,1.15,1.56,1.22,1.22,1.25
PM10_0,1.04,0.55,1.06,0.81,1.04,,1.1,1.42,1.2,1.05,0.76
PM10_1,1.1,0.63,1.1,0.96,1.1,0.6,1.19,1.09,1.12,1.51,1.04
PM10_2,1.18,,1.18,1.16,1.18,0.85,1.29,0.75,0.69,1.48,2.08
