,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,0.98,0.68,1.0,0.43,0.9,0.7,0.89,0.74,0.7
TEMP_1,,,,,,,,,,,
PRES_1,1.02,0.42,0.98,1.1,1.01,0.51,0.91,0.71,0.89,0.77,0.74
PRES_0,1.82,,2.59,0.41,1.83,,1.62,1.41,2.02,1.07,0.91
DEWP_0,1.0,0.43,0.98,0.68,1.0,0.51,0.9,0.71,0.89,0.75,0.7
DEWP_1,3.71,,3.38,,4.04,0.16,3.39,,,2.46,
WSPM_0,1.07,0.39,1.05,0.67,1.07,0.39,0.91,0.96,1.02,0.72,0.66
WSPM_1,1.35,,1.31,1.28,1.35,,1.46,0.66,1.02,1.69,2.05
PM10_0,1.13,0.37,1.09,1.07,1.13,,1.04,0.69,0.84,1.21,3.07
PM10_1,1.32,,1.32,0.67,1.32,0.36,1.14,1.3,1.67,0.68,0.84
PM10_2,1.64,,1.63,0.89,1.63,0.34,1.42,1.55,2.99,1.25,0.49
