,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,1.05,7.4,1.0,79.56,1.25,2.74,1.49,2.52,5.19
TEMP_1,,,,,,,,,,,
PRES_1,0.98,,1.07,2.95,0.98,70.81,1.23,2.72,1.5,2.4,4.95
PRES_0,0.51,,0.22,13.26,0.51,,0.68,1.16,0.52,1.74,3.55
DEWP_0,1.0,,1.05,7.35,1.0,,1.25,2.73,1.49,2.51,5.17
DEWP_1,0.23,,0.21,,,282.89,0.31,,,,
WSPM_0,0.93,,0.97,7.24,0.93,78.73,1.3,1.44,1.27,2.59,5.34
WSPM_1,0.72,,0.76,4.36,0.72,,0.51,3.34,1.28,1.08,2.19
PM10_0,0.88,,0.94,4.59,0.88,,0.99,2.95,1.66,0.94,
PM10_1,0.74,,0.76,7.09,0.74,,1.03,1.06,0.47,3.15,2.39
PM10_2,0.58,,0.59,5.82,0.58,,0.82,0.72,,0.93,8.38
