,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.35,1.0,0.73,1.0,0.52,1.05,1.07,1.01,1.04,0.85
TEMP_1,,,,,,,,,,,
PRES_1,1.0,0.42,1.02,0.53,1.01,0.49,1.06,1.1,1.03,1.03,0.83
PRES_0,1.22,,0.98,2.47,1.22,1.04,1.33,0.99,0.98,1.62,1.37
DEWP_0,1.0,0.4,1.0,0.73,1.0,0.47,1.05,1.07,1.01,1.04,0.85
DEWP_1,1.55,,1.54,,1.55,6.62,1.73,,,1.74,
WSPM_0,1.02,0.46,1.03,0.74,1.02,0.49,1.1,0.96,1.0,1.12,0.89
WSPM_1,1.11,,1.11,0.88,1.11,,1.08,1.54,1.22,0.99,0.97
PM10_0,1.04,0.41,1.05,0.65,1.04,,1.07,1.3,1.19,0.86,0.56
PM10_1,1.1,,1.09,0.94,1.1,0.58,1.19,0.91,0.96,1.49,0.91
PM10_2,1.18,,1.16,1.12,1.18,0.93,1.28,0.68,0.52,1.32,2.07
