,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.84,2.02,1.32,0.82,0.96,1.7,1.12,0.7,1.03,0.9,0.91
TEMP_0,2.17,0.81,1.01,1.71,1.55,0.84,1.18,0.75,1.11,0.97,0.71
PRES_1,1.17,0.86,0.89,1.99,1.19,0.84,1.06,0.65,0.97,0.89,0.75
PRES_0,1.0,1.94,2.59,0.74,1.08,2.33,1.28,0.84,1.23,0.98,0.86
DEWP_1,0.88,1.32,1.2,0.81,0.87,2.56,1.06,0.77,1.05,0.81,0.72
DEWP_0,1.83,0.9,1.07,2.0,3.21,0.76,1.29,0.66,1.08,1.18,0.91
WSPM_0,0.93,0.92,0.98,0.86,0.94,0.98,0.96,0.74,0.95,0.75,0.63
WSPM_1,1.62,1.53,1.58,1.71,2.33,1.17,1.94,0.63,1.28,2.31,3.89
PM10_0,1.04,1.05,1.08,1.06,1.19,0.94,1.13,0.6,0.85,1.3,6.78
PM10_1,1.22,1.22,1.32,1.07,1.17,1.48,1.27,1.01,1.75,0.75,0.83
PM10_2,2.1,1.58,1.87,1.72,1.9,1.87,1.88,1.9,3.08,1.73,0.51
