,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.61,0.74,0.7,1.01,0.87,0.54,0.66,0.35,0.54,0.46,0.26
TEMP_0,1.04,0.4,1.07,0.44,0.59,1.35,0.66,0.36,0.58,0.51,0.27
PRES_0,0.63,0.67,0.66,1.28,0.85,0.55,0.66,0.35,0.55,0.46,0.24
PRES_1,1.01,0.41,1.43,0.35,0.59,1.57,0.66,0.36,0.57,0.52,0.31
DEWP_0,0.84,0.44,0.95,0.49,0.57,1.34,0.66,0.36,0.57,0.5,0.27
DEWP_1,0.62,0.85,0.69,1.24,1.19,0.45,0.66,0.35,0.54,0.45,0.26
WSPM_0,0.72,0.55,0.8,0.67,0.76,0.67,0.66,0.36,0.57,0.46,0.24
WSPM_1,0.74,0.56,0.84,0.66,0.69,0.8,0.67,0.35,0.54,0.51,0.35
PM10_0,0.76,0.54,0.87,0.63,0.7,0.78,0.66,0.35,0.48,0.54,0.64
PM10_1,0.69,0.58,0.77,0.71,0.78,0.65,0.66,0.36,0.62,0.43,0.21
PM10_2,0.7,0.51,0.77,0.69,0.75,0.72,0.66,0.38,0.81,0.45,0.09
