,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.87,1.21,1.12,2.77,1.52,1.16,1.03,7.02,1.59,2.77,7.51
TEMP_0,1.18,2.13,1.38,1.47,0.99,2.51,1.01,7.02,1.54,2.64,8.31
PRES_1,1.57,2.08,1.52,1.65,1.26,2.41,1.09,7.69,1.69,2.88,8.74
PRES_0,1.61,1.06,0.76,2.88,1.36,0.98,0.93,6.1,1.4,2.49,6.68
DEWP_1,1.87,1.49,1.21,2.73,1.61,1.16,1.08,6.71,1.59,2.98,8.19
DEWP_0,1.11,1.97,1.31,1.39,0.73,2.61,0.95,7.46,1.54,2.34,7.57
WSPM_0,1.82,1.95,1.42,2.53,1.5,2.12,1.17,7.62,1.76,3.13,8.92
WSPM_1,1.1,1.3,0.94,1.76,0.88,1.71,0.74,6.44,1.23,1.9,8.01
PM10_0,1.62,1.7,1.29,2.27,1.3,2.14,1.05,8.38,1.77,2.41,6.47
PM10_1,1.47,1.58,1.12,2.03,1.22,1.55,0.93,5.32,1.33,2.89,6.93
PM10_2,0.91,1.32,0.84,1.54,0.81,1.17,0.67,1.53,0.4,1.92,10.99
