,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TEMP_1,,,,,,,,,,,
PRES_1,1.0,,0.94,6.08,1.0,1.36,1.01,0.98,0.96,1.06,1.07
PRES_0,1.0,,6.08,0.08,1.01,,0.9,1.47,2.03,0.58,0.55
DEWP_0,1.0,,1.0,1.01,1.0,,1.0,1.0,1.0,1.0,1.0
DEWP_1,1.0,,1.26,,,,0.88,,,,
WSPM_0,1.0,,1.01,0.9,1.0,0.88,0.81,3.1,1.22,0.8,0.79
WSPM_1,1.0,,0.98,1.47,1.0,,3.1,0.34,0.67,3.35,4.2
PM10_0,1.0,,0.96,2.13,1.0,,1.2,0.68,0.62,5.44,
PM10_1,1.0,,1.06,0.56,1.0,,0.81,2.95,5.49,0.35,2.45
PM10_2,1.0,,1.06,0.56,1.01,,0.8,3.26,,2.51,0.13
