,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.16,0.44,0.82,0.96,1.09,0.47,1.08,0.76,0.97,0.86,0.45
TEMP_0,0.47,1.19,1.11,0.49,0.71,1.04,1.08,0.73,0.94,0.86,0.6
PRES_1,0.76,0.98,1.1,0.36,0.8,0.9,1.04,0.73,0.94,0.81,0.52
PRES_0,1.16,0.53,0.48,1.29,1.17,0.42,1.15,0.75,0.97,0.96,0.54
DEWP_1,1.03,0.65,0.83,0.91,1.12,0.29,1.08,0.59,0.88,0.91,0.53
DEWP_0,0.6,1.16,1.16,0.45,0.38,1.26,1.07,0.96,1.07,0.75,0.52
WSPM_0,0.85,0.81,0.89,0.74,0.9,0.7,1.03,0.58,0.87,0.83,0.52
WSPM_1,1.03,1.06,1.18,0.86,0.89,1.18,1.09,1.46,1.28,0.8,0.42
PM10_0,0.9,0.84,0.97,0.73,0.86,0.86,1.04,0.91,1.14,0.58,0.26
PM10_1,0.97,0.91,0.98,0.88,1.07,0.69,1.17,0.48,0.74,1.26,0.51
PM10_2,1.0,1.22,1.2,1.03,1.17,0.92,1.38,0.26,0.13,1.05,1.74
