,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.18,0.77,1.1,0.71,0.89,1.12,1.14,1.24,1.07,1.15,0.88
TEMP_0,0.77,1.35,0.84,1.19,1.18,0.64,1.17,1.23,1.12,1.12,1.0
PRES_0,1.13,0.86,1.15,0.52,0.9,1.09,1.13,1.22,1.05,1.15,0.92
PRES_1,0.83,1.31,0.59,1.43,1.2,0.62,1.18,1.26,1.17,1.11,0.94
DEWP_0,0.92,1.2,0.88,1.11,1.21,0.57,1.13,1.25,1.11,1.08,0.95
DEWP_1,1.19,0.76,1.16,0.59,0.64,1.32,1.18,1.21,1.07,1.21,0.91
WSPM_0,1.01,1.02,0.99,0.9,0.96,0.96,1.15,1.15,1.05,1.12,0.91
WSPM_1,1.1,1.04,1.03,0.95,1.09,0.98,1.14,1.39,1.18,1.17,0.98
PM10_0,1.03,1.07,0.97,0.99,1.05,0.93,1.14,1.31,1.27,0.98,0.74
PM10_1,1.09,1.0,1.04,0.87,0.98,1.0,1.18,1.22,1.0,1.32,0.85
PM10_2,1.2,1.21,1.3,0.98,1.14,1.22,1.35,1.11,0.46,1.31,2.22
