,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.61,0.95,0.65,1.07,0.83,0.65,0.63,0.59,0.66,0.62,0.81
TEMP_0,0.68,0.41,0.64,0.46,0.46,0.8,0.46,0.45,0.5,0.5,0.61
PRES_0,0.68,0.87,0.66,1.52,0.86,0.7,0.67,0.64,0.72,0.66,0.81
PRES_1,0.57,0.39,0.8,0.35,0.4,0.82,0.41,0.39,0.44,0.46,0.64
DEWP_0,0.74,0.58,0.76,0.64,0.56,1.17,0.6,0.56,0.63,0.63,0.83
DEWP_1,0.49,0.75,0.51,0.94,0.91,0.44,0.49,0.47,0.53,0.48,0.61
WSPM_0,0.74,0.75,0.76,0.86,0.79,0.77,0.66,0.67,0.74,0.67,0.8
WSPM_1,0.46,0.48,0.48,0.52,0.45,0.55,0.43,0.36,0.42,0.44,0.69
PM10_0,0.6,0.6,0.63,0.64,0.58,0.68,0.53,0.49,0.49,0.63,1.6
PM10_1,0.52,0.56,0.53,0.64,0.58,0.54,0.48,0.46,0.61,0.43,0.55
PM10_2,0.16,0.15,0.16,0.2,0.18,0.18,0.15,0.14,0.19,0.15,0.09
