,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,2.35,1.03,1.59,1.0,2.74,1.15,1.68,1.21,1.59,1.69
TEMP_1,,,,,,,,,,,
PRES_1,1.0,2.62,1.03,1.3,1.0,2.61,1.15,1.7,1.22,1.57,1.66
PRES_0,1.0,,0.98,3.71,1.0,4.12,1.17,1.4,1.12,1.84,2.06
DEWP_0,1.0,2.53,1.03,1.58,1.0,2.6,1.15,1.68,1.21,1.59,1.69
DEWP_1,1.0,,1.04,,1.0,15.87,1.2,,1.04,1.81,
WSPM_0,1.0,2.51,1.03,1.51,1.0,2.06,1.16,1.58,1.2,1.61,1.66
WSPM_1,1.0,,1.03,1.89,1.0,,1.13,1.92,1.26,1.56,2.05
PM10_0,1.0,2.79,1.03,1.57,1.0,4.3,1.15,1.89,1.3,1.44,1.39
PM10_1,1.0,2.59,1.03,1.63,1.0,2.24,1.16,1.47,1.21,1.82,1.64
PM10_2,1.0,,1.02,1.81,1.0,2.53,1.17,0.92,0.73,1.72,2.91
