,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,0.99,0.67,1.0,0.42,0.96,0.82,0.92,0.83,0.72
TEMP_1,,,,,,,,,,,
PRES_1,1.01,0.37,1.0,0.68,1.01,0.44,0.96,0.83,0.93,0.84,0.73
PRES_0,1.49,,1.48,1.0,1.5,,1.45,1.14,1.34,1.25,1.03
DEWP_0,1.0,0.37,0.99,0.67,1.0,0.42,0.96,0.82,0.92,0.83,0.72
DEWP_1,2.4,,2.02,,2.4,1.0,2.42,,,2.08,
WSPM_0,1.05,0.37,1.04,0.68,1.05,0.4,1.0,0.85,0.97,0.85,0.73
WSPM_1,1.22,,1.21,0.95,1.22,,1.17,1.0,1.11,1.17,1.18
PM10_0,1.08,0.37,1.07,0.75,1.08,,1.02,0.9,1.0,0.9,1.06
PM10_1,1.2,,1.19,0.78,1.2,0.4,1.16,0.94,1.14,1.0,0.79
PM10_2,1.39,,1.36,0.97,1.39,0.53,1.35,0.92,0.94,1.16,1.0
