,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.65,2.38,1.4,0.64,0.81,2.61,1.05,0.42,0.88,0.67,0.86
TEMP_0,2.34,0.6,0.88,2.19,1.96,0.64,1.11,0.45,0.99,0.76,0.51
PRES_1,1.16,0.7,0.75,2.59,1.29,0.72,0.99,0.4,0.85,0.69,0.61
PRES_0,0.8,2.6,3.41,0.48,0.92,3.89,1.2,0.48,1.06,0.73,0.71
DEWP_1,0.71,1.49,1.25,0.65,0.72,3.97,0.99,0.48,0.93,0.59,0.58
DEWP_0,2.24,0.66,0.91,2.99,4.97,0.52,1.2,0.38,0.91,0.96,0.78
WSPM_0,0.83,0.86,0.94,0.8,0.9,1.02,0.9,0.45,0.83,0.56,0.48
WSPM_1,1.64,1.25,1.47,1.82,2.69,0.92,1.75,0.31,1.04,2.05,6.29
PM10_0,0.96,0.96,1.04,1.06,1.22,0.86,1.05,0.33,0.68,1.07,10.29
PM10_1,1.09,1.16,1.29,0.93,1.07,1.7,1.19,0.72,1.58,0.5,0.53
PM10_2,2.04,1.3,1.71,1.57,1.91,1.85,1.77,1.63,5.7,1.19,0.2
