,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.37,0.99,0.67,1.0,0.42,0.95,0.82,0.92,0.83,0.72
TEMP_1,,,,,,,,,,,
PRES_1,1.01,0.37,1.0,0.68,1.01,0.43,0.96,0.83,0.94,0.84,0.73
PRES_0,1.49,,1.48,1.0,1.49,0.56,1.43,1.03,1.29,1.28,1.09
DEWP_0,1.0,0.37,0.99,0.67,1.0,0.42,0.95,0.82,0.92,0.83,0.72
DEWP_1,2.4,,2.44,,2.4,1.0,2.42,,,2.12,
WSPM_0,1.05,0.37,1.04,0.65,1.05,0.32,1.0,0.85,0.97,0.84,0.69
WSPM_1,1.22,,1.21,1.1,1.22,,1.16,1.0,1.1,1.19,1.5
PM10_0,1.08,0.45,1.07,0.84,1.08,,1.03,0.92,1.0,0.89,0.95
PM10_1,1.2,0.39,1.19,0.71,1.2,0.38,1.15,0.97,1.16,1.0,0.76
PM10_2,1.39,,1.37,0.96,1.39,0.4,1.34,0.8,1.06,1.18,1.0
