,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.85,3.34,0.96,1.54,1.27,0.9,1.14,0.95,1.08,1.03,0.96
TEMP_0,3.75,0.75,1.59,0.84,0.98,1.73,1.11,1.34,1.13,1.2,0.99
PRES_0,0.94,1.35,0.87,4.52,1.24,0.89,1.07,1.01,1.1,0.99,0.86
PRES_1,1.78,0.88,5.39,0.7,0.99,2.07,1.23,1.17,1.1,1.31,1.24
DEWP_0,1.3,0.89,1.29,0.86,0.83,3.92,1.16,0.97,1.01,1.15,1.02
DEWP_1,0.99,1.69,1.01,1.88,4.27,0.77,1.1,1.27,1.27,1.04,0.92
WSPM_0,1.11,0.97,1.07,1.01,1.11,0.97,0.93,1.62,1.1,0.99,0.84
WSPM_1,1.14,1.37,1.22,1.19,1.11,1.38,1.96,0.8,1.1,1.29,1.3
PM10_0,1.16,1.07,1.2,1.0,1.06,1.23,1.19,1.01,0.82,2.29,
PM10_1,1.14,1.18,1.13,1.22,1.25,1.05,1.14,1.2,2.35,0.81,1.52
PM10_2,1.74,1.53,1.59,1.83,1.76,1.53,1.58,1.87,,2.4,0.48
