,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.94,1.01,0.9,1.0,0.96,1.02,0.92,0.96,0.94,0.74
TEMP_0,1.04,1.0,1.06,0.99,1.05,0.97,1.07,0.97,1.04,1.02,0.81
PRES_0,0.99,0.94,1.0,0.91,0.98,0.94,1.0,0.91,0.95,0.93,0.71
PRES_1,1.06,1.01,1.07,1.0,1.06,1.02,1.09,0.99,1.07,1.04,0.89
DEWP_0,1.0,0.95,1.01,0.93,1.0,0.94,1.02,0.92,0.99,0.96,0.8
DEWP_1,1.05,0.99,1.07,0.97,1.04,1.0,1.07,0.96,0.99,1.0,0.73
WSPM_0,0.98,0.93,0.98,0.93,0.98,0.91,1.0,0.91,0.95,0.92,0.68
WSPM_1,1.1,1.02,1.12,0.96,1.07,1.08,1.1,1.0,1.05,1.06,0.96
PM10_0,1.04,0.96,1.05,0.95,1.01,1.01,1.05,0.95,1.0,0.98,1.04
PM10_1,1.04,1.0,1.04,0.98,1.05,0.97,1.07,0.97,1.05,1.0,0.66
PM10_2,1.34,1.27,1.42,1.25,1.37,1.31,1.36,1.19,0.99,1.27,1.0
