,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.96,1.04,0.93,1.03,0.88,1.1,0.77,1.0,0.91,0.73
TEMP_0,1.03,1.0,1.07,0.9,1.06,0.97,1.13,0.8,1.05,0.95,0.69
PRES_1,0.96,0.93,1.0,0.88,0.99,0.9,1.05,0.75,0.97,0.88,0.68
PRES_0,1.09,1.05,1.11,1.0,1.13,0.99,1.2,0.82,1.1,0.99,0.73
DEWP_1,0.97,0.95,1.01,0.89,1.0,0.88,1.07,0.72,0.97,0.89,0.66
DEWP_0,1.06,1.03,1.11,1.0,1.11,1.0,1.17,0.86,1.09,0.96,0.76
WSPM_0,0.91,0.89,0.95,0.82,0.93,0.86,1.0,0.7,0.92,0.82,0.61
WSPM_1,1.3,1.23,1.34,1.32,1.46,1.18,1.43,1.0,1.28,1.37,1.89
PM10_0,0.99,0.95,1.03,0.92,1.03,0.92,1.09,0.79,1.0,0.9,1.33
PM10_1,1.1,1.09,1.14,0.96,1.11,1.05,1.2,0.8,1.15,1.0,0.65
PM10_2,1.41,1.4,1.48,1.37,1.47,1.28,1.58,0.63,0.87,1.35,1.0
