,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,1.04,0.88,1.26,0.93,1.08,0.79,1.86,0.96,1.25,2.58
TEMP_0,0.95,1.0,0.85,1.11,0.87,1.13,0.74,1.83,0.93,1.17,2.18
PRES_1,1.12,1.17,1.0,1.39,1.03,1.31,0.88,2.18,1.09,1.39,2.74
PRES_0,0.8,0.86,0.7,1.0,0.75,0.9,0.63,1.44,0.77,0.99,1.88
DEWP_1,1.08,1.15,0.96,1.34,1.0,1.23,0.85,1.96,1.04,1.35,2.56
DEWP_0,0.85,0.89,0.76,1.09,0.79,1.0,0.67,1.7,0.84,1.05,2.13
WSPM_0,1.27,1.35,1.14,1.54,1.16,1.5,1.0,2.4,1.24,1.55,2.92
WSPM_1,0.54,0.53,0.47,0.75,0.53,0.6,0.42,1.0,0.5,0.77,2.96
PM10_0,1.03,1.06,0.92,1.32,0.97,1.21,0.81,2.04,1.0,1.27,4.09
PM10_1,0.8,0.87,0.72,0.94,0.73,0.96,0.63,1.47,0.81,1.0,1.64
PM10_2,0.4,0.45,0.37,0.53,0.37,0.46,0.32,0.43,0.28,0.53,1.0
