,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.85,1.15,0.93,1.24,1.13,0.82,0.9,0.68,0.86,0.77,0.6
TEMP_0,1.42,0.74,1.37,0.79,0.93,1.5,0.99,0.78,0.96,0.93,0.68
PRES_0,0.87,0.97,0.87,1.62,1.08,0.8,0.89,0.68,0.85,0.75,0.55
PRES_1,1.37,0.82,1.96,0.7,0.95,1.78,1.02,0.77,0.97,0.99,0.82
DEWP_0,1.1,0.76,1.16,0.79,0.82,1.58,0.92,0.7,0.87,0.85,0.65
DEWP_1,0.92,1.24,0.98,1.47,1.68,0.76,0.96,0.74,0.94,0.82,0.61
WSPM_0,0.94,0.84,0.99,0.92,0.99,0.88,0.87,0.71,0.87,0.77,0.54
WSPM_1,1.11,1.0,1.19,1.04,1.07,1.2,1.06,0.72,0.93,0.95,0.88
PM10_0,1.04,0.91,1.13,0.94,0.99,1.08,0.95,0.71,0.78,0.98,1.48
PM10_1,1.01,0.95,1.06,1.05,1.11,0.95,0.97,0.76,1.11,0.76,0.58
PM10_2,1.5,1.26,1.56,1.55,1.6,1.5,1.4,1.12,1.68,1.24,0.45
