,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,1.15,206.95,1.0,116604.28,1.83,14.58,2.9,11.73,80.49
TEMP_1,,,,,,,,,,,
PRES_1,0.87,570969.14,1.0,179.66,0.87,106009.31,1.58,12.7,2.52,10.17,70.28
PRES_0,,,0.01,1.0,,,0.01,0.07,0.01,0.06,0.37
DEWP_0,1.0,655492.64,1.15,205.61,1.0,116209.22,1.82,14.54,2.9,11.68,80.14
DEWP_1,,,,,,1.0,,,,,
WSPM_0,0.55,348132.93,0.63,109.39,0.55,57897.42,1.0,7.96,1.6,6.28,42.52
WSPM_1,0.07,,0.08,16.51,0.07,,0.13,1.0,0.2,0.93,7.43
PM10_0,0.34,210709.27,0.4,73.78,0.35,,0.62,5.12,1.0,4.02,37.76
PM10_1,0.09,,0.1,17.0,0.09,7855.84,0.16,1.19,0.25,1.0,6.24
PM10_2,0.01,,0.01,2.68,0.01,1328.78,0.02,0.15,0.03,0.15,1.0
