,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.26,0.31,1.13,0.69,0.84,1.17,0.96,1.08,0.98,1.03,0.96
TEMP_0,0.31,1.54,0.76,1.34,1.2,0.66,1.06,0.87,1.03,0.96,1.06
PRES_0,1.13,0.75,1.22,0.23,0.86,1.16,1.0,1.01,0.95,1.04,1.06
PRES_1,0.67,1.35,0.22,1.68,1.23,0.59,1.01,0.98,1.09,0.92,0.88
DEWP_0,0.84,1.2,0.85,1.23,1.31,0.27,0.95,1.09,1.07,0.93,0.95
DEWP_1,1.17,0.67,1.16,0.58,0.27,1.48,1.06,0.87,0.9,1.09,1.06
WSPM_0,0.95,1.07,1.0,1.0,0.95,1.06,1.15,0.63,0.96,1.03,1.07
WSPM_1,1.09,0.84,1.0,1.0,1.09,0.88,0.63,1.47,1.07,0.93,0.86
PM10_0,0.98,1.03,0.95,1.1,1.07,0.9,0.95,1.09,1.36,0.49,
PM10_1,1.02,0.96,1.04,0.91,0.93,1.08,1.04,0.92,0.48,1.41,0.68
PM10_2,0.97,1.04,1.07,0.85,0.93,1.08,1.09,0.81,,0.67,3.03
