,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,0.98,0.51,1.0,0.23,0.93,0.72,0.87,0.73,0.58
TEMP_1,,,,,,,,,,,
PRES_1,1.02,0.19,1.0,0.52,1.02,0.25,0.94,0.73,0.89,0.75,0.59
PRES_0,1.95,,1.91,1.0,1.96,,1.84,1.3,1.65,1.44,1.08
DEWP_0,1.0,0.19,0.98,0.51,1.0,0.23,0.93,0.72,0.88,0.73,0.58
DEWP_1,4.3,,3.59,,4.3,1.0,4.21,,,3.3,
WSPM_0,1.08,0.2,1.06,0.54,1.08,0.23,1.0,0.77,0.95,0.78,0.6
WSPM_1,1.4,,1.37,0.83,1.4,,1.29,1.0,1.21,1.18,1.09
PM10_0,1.14,0.2,1.12,0.61,1.14,,1.05,0.83,1.0,0.84,0.9
PM10_1,1.36,,1.34,0.67,1.36,0.25,1.27,0.93,1.23,1.0,0.72
PM10_2,1.73,,1.69,0.93,1.73,0.37,1.63,1.0,1.11,1.28,1.0
