,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.87,1.58,0.96,1.4,1.22,0.87,0.99,0.75,0.95,0.86,0.7
TEMP_0,1.92,0.78,1.58,0.85,1.01,1.68,1.08,0.99,1.07,1.06,0.78
PRES_0,0.91,1.13,0.89,2.17,1.17,0.85,0.95,0.79,0.95,0.83,0.64
PRES_1,1.64,0.9,2.77,0.74,1.03,2.05,1.14,0.92,1.07,1.16,0.96
DEWP_0,1.22,0.83,1.26,0.84,0.85,2.07,1.02,0.79,0.94,0.96,0.76
DEWP_1,0.99,1.47,1.05,1.7,2.31,0.79,1.04,0.92,1.08,0.91,0.72
WSPM_0,1.02,0.9,1.05,0.96,1.06,0.93,0.9,0.9,0.96,0.84,0.62
WSPM_1,1.2,1.23,1.29,1.17,1.17,1.37,1.29,0.77,1.03,1.12,1.05
PM10_0,1.14,1.01,1.22,1.0,1.06,1.18,1.06,0.82,0.82,1.26,2.08
PM10_1,1.11,1.1,1.16,1.17,1.23,1.04,1.06,0.92,1.41,0.8,0.77
PM10_2,1.93,1.62,1.87,1.94,1.97,1.77,1.71,1.57,2.8,1.66,0.52
