,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.08,0.95,0.32,1.0,0.09,0.8,0.43,0.72,0.46,0.34
TEMP_1,,,,,,,,,,,
PRES_1,1.06,0.08,1.0,0.42,1.06,0.1,0.85,0.45,0.76,0.49,0.37
PRES_0,7.39,,7.44,1.02,7.38,0.31,5.94,2.82,5.31,3.14,2.1
DEWP_0,1.0,0.07,0.96,0.32,1.0,0.09,0.8,0.43,0.72,0.46,0.34
DEWP_1,79.44,,75.33,,79.34,1.16,68.85,,49.33,36.63,
WSPM_0,1.26,0.08,1.2,0.37,1.25,0.08,1.0,0.56,0.93,0.54,0.37
WSPM_1,2.74,,2.61,1.31,2.73,,2.22,1.02,1.83,1.68,2.3
PM10_0,1.5,0.12,1.42,0.63,1.5,0.48,1.2,0.61,1.01,0.75,0.91
PM10_1,2.51,0.14,2.4,0.61,2.51,0.16,2.01,1.22,2.01,1.01,0.66
PM10_2,5.18,,4.92,1.59,5.17,0.18,4.17,1.97,4.12,2.31,1.03
