,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,0.98,0.59,1.0,0.32,0.88,0.66,0.86,0.7,0.63
TEMP_1,,,,,,,,,,,
PRES_1,1.03,0.3,0.98,0.98,1.03,0.38,0.91,0.67,0.87,0.74,0.67
PRES_0,2.72,,3.86,0.53,2.73,,2.38,1.97,2.94,1.5,1.21
DEWP_0,1.0,0.31,0.98,0.6,1.0,0.38,0.88,0.66,0.86,0.7,0.63
DEWP_1,8.91,,8.07,,9.7,0.28,8.02,,,5.54,
WSPM_0,1.12,0.29,1.1,0.61,1.12,0.3,0.94,0.94,1.04,0.71,0.62
WSPM_1,1.65,,1.6,1.37,1.65,,1.76,0.76,1.22,1.94,2.24
PM10_0,1.22,0.29,1.18,1.01,1.22,,1.11,0.7,0.89,1.23,2.98
PM10_1,1.59,,1.58,0.71,1.59,0.33,1.35,1.46,1.95,0.77,0.9
PM10_2,2.27,,2.25,1.09,2.27,0.35,1.95,2.02,4.04,1.63,0.61
