,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.79,1.35,0.94,1.7,1.35,0.75,0.87,0.53,0.81,0.67,0.5
TEMP_0,2.11,0.66,2.0,0.77,0.97,2.66,1.08,0.68,1.03,0.97,0.61
PRES_0,0.81,1.04,0.82,2.69,1.24,0.74,0.84,0.52,0.79,0.64,0.43
PRES_1,2.06,0.77,3.88,0.6,1.03,3.53,1.15,0.7,1.07,1.08,0.84
DEWP_0,1.28,0.65,1.46,0.73,0.76,2.63,0.92,0.55,0.84,0.79,0.55
DEWP_1,0.95,1.75,1.06,2.57,2.8,0.67,1.01,0.63,0.98,0.76,0.54
WSPM_0,0.95,0.8,1.06,0.98,1.06,0.9,0.82,0.55,0.83,0.66,0.41
WSPM_1,1.35,1.12,1.57,1.29,1.29,1.58,1.21,0.63,1.0,1.0,0.93
PM10_0,1.19,0.92,1.39,1.03,1.09,1.3,0.99,0.57,0.71,1.03,2.01
PM10_1,1.13,1.04,1.25,1.31,1.36,1.07,1.04,0.66,1.27,0.68,0.49
PM10_2,2.62,2.01,2.78,3.03,2.99,2.67,2.29,1.64,4.61,1.86,0.33
