,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,0.97,0.69,1.0,0.44,0.84,0.61,0.85,0.67,0.68
TEMP_1,,,,,,,,,,,
PRES_1,1.07,0.5,1.0,1.89,1.07,0.61,0.9,0.64,0.89,0.75,0.78
PRES_0,14.39,,29.49,1.08,14.49,,11.67,11.33,19.82,5.9,5.16
DEWP_0,1.0,0.5,0.97,0.69,1.0,0.63,0.84,0.61,0.85,0.67,0.68
DEWP_1,341.47,,335.83,,404.81,1.46,282.18,,,172.18,
WSPM_0,1.35,0.5,1.32,0.82,1.35,0.47,1.02,1.33,1.32,0.75,0.74
WSPM_1,3.82,,3.65,4.42,3.82,,4.68,1.12,2.4,6.25,9.04
PM10_0,1.71,0.53,1.62,2.2,1.7,,1.52,0.76,1.03,2.36,12.91
PM10_1,3.43,,3.46,1.38,3.43,0.79,2.64,4.27,5.76,1.11,2.11
PM10_2,8.97,,9.02,3.82,8.96,1.0,7.0,12.14,44.26,6.23,1.12
