,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.91,1.09,0.82,1.08,0.78,1.26,0.52,1.01,0.8,0.43
TEMP_0,1.07,1.0,1.19,0.82,1.14,0.92,1.35,0.57,1.11,0.85,0.41
PRES_1,0.91,0.84,1.0,0.73,0.97,0.76,1.14,0.49,0.93,0.72,0.37
PRES_0,1.23,1.17,1.33,1.0,1.34,1.01,1.57,0.61,1.25,0.98,0.48
DEWP_1,0.93,0.87,1.02,0.74,1.0,0.76,1.17,0.47,0.94,0.74,0.36
DEWP_0,1.18,1.1,1.32,0.96,1.29,1.0,1.5,0.65,1.23,0.94,0.5
WSPM_0,0.79,0.74,0.87,0.62,0.84,0.67,1.0,0.41,0.81,0.62,0.3
WSPM_1,1.96,1.69,2.09,1.79,2.24,1.57,2.42,1.0,1.93,1.76,1.73
PM10_0,0.98,0.88,1.08,0.82,1.08,0.82,1.23,0.53,1.0,0.77,0.57
PM10_1,1.25,1.21,1.38,0.94,1.31,1.09,1.59,0.64,1.33,1.0,0.42
PM10_2,2.36,2.38,2.73,2.03,2.6,1.89,3.11,0.76,1.89,2.02,1.0
