,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.29,1.04,0.61,0.28,0.35,1.14,0.46,0.18,0.39,0.29,0.38
TEMP_0,0.88,0.22,0.33,0.82,0.73,0.24,0.41,0.17,0.37,0.28,0.19
PRES_1,0.67,0.4,0.44,1.5,0.74,0.41,0.57,0.23,0.49,0.4,0.35
PRES_0,0.2,0.65,0.85,0.12,0.23,0.97,0.3,0.12,0.26,0.18,0.18
DEWP_1,0.38,0.8,0.67,0.35,0.38,2.12,0.53,0.26,0.5,0.32,0.31
DEWP_0,0.64,0.19,0.26,0.85,1.42,0.15,0.34,0.11,0.26,0.27,0.22
WSPM_0,0.68,0.7,0.76,0.65,0.73,0.83,0.73,0.36,0.68,0.45,0.39
WSPM_1,0.14,0.1,0.12,0.15,0.22,0.08,0.14,0.03,0.09,0.17,0.52
PM10_0,0.45,0.45,0.49,0.5,0.57,0.4,0.5,0.15,0.32,0.5,4.84
PM10_1,0.27,0.29,0.32,0.23,0.26,0.42,0.29,0.18,0.39,0.12,0.13
PM10_2,0.09,0.06,0.07,0.07,0.08,0.08,0.08,0.07,0.24,0.05,0.01
