,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,3.54,10.68,2.53,13.59,3.57,9.53,2.61,24.75,7.19,11.3,1681.79
TEMP_0,1.67,9.87,1.29,14.57,2.89,3.61,1.71,15.92,4.78,7.13,1154.53
PRES_0,3.76,12.37,2.86,12.92,3.95,10.17,2.85,26.81,7.74,12.32,1834.27
PRES_1,1.48,8.32,0.89,14.19,2.51,2.98,1.47,13.86,4.23,6.11,1009.92
DEWP_0,2.7,13.3,1.94,19.23,4.22,5.08,2.41,22.7,6.8,10.08,1686.25
DEWP_1,2.56,7.24,1.89,8.9,2.13,7.77,1.91,17.97,5.18,8.35,1151.07
WSPM_0,3.45,13.64,2.51,19.45,4.2,8.88,2.85,26.42,7.8,12.09,1782.62
WSPM_1,1.83,7.2,1.34,9.53,2.28,4.68,1.47,14.25,4.17,6.35,1074.66
PM10_0,2.47,9.99,1.79,14.38,3.17,6.32,2.05,19.88,6.26,8.1,1277.45
PM10_1,2.29,8.72,1.63,11.86,2.67,5.81,1.84,17.29,4.95,8.43,1060.31
PM10_2,0.46,1.88,0.37,2.39,0.58,1.24,0.37,3.01,0.5,1.62,439.67
