,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.98,0.99,1.01,1.0,0.94,1.0,0.99,0.99,0.99,1.04
TEMP_0,1.0,1.0,1.0,0.96,1.0,1.01,1.0,1.01,1.01,1.01,0.96
PRES_1,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.01,1.01
PRES_0,1.0,0.99,0.97,1.0,1.0,0.97,1.0,0.97,0.99,0.99,0.95
DEWP_1,1.0,1.0,1.0,1.0,1.0,0.97,1.0,0.96,0.99,1.0,0.98
DEWP_0,1.0,0.99,1.0,1.02,1.01,1.0,1.0,1.04,1.01,0.99,1.02
WSPM_0,1.0,1.0,1.0,0.98,0.99,1.0,1.0,1.0,1.0,0.98,0.95
WSPM_1,1.01,0.98,0.99,1.12,1.09,0.97,1.0,1.0,0.98,1.16,2.09
PM10_0,1.0,0.98,1.0,1.02,1.01,0.99,1.0,1.04,1.0,0.99,1.93
PM10_1,1.01,1.02,1.0,0.96,0.99,1.02,1.0,0.94,1.04,1.0,0.85
PM10_2,0.98,1.01,0.99,1.04,0.99,0.96,1.0,0.57,0.6,1.03,1.0
