,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.71,1.41,0.85,1.64,1.27,0.7,0.8,0.5,0.76,0.63,0.49
TEMP_0,1.93,0.55,1.75,0.65,0.82,2.31,0.91,0.62,0.89,0.85,0.56
PRES_0,0.76,1.04,0.75,2.86,1.18,0.69,0.78,0.51,0.76,0.61,0.43
PRES_1,1.76,0.64,3.59,0.48,0.84,3.0,0.95,0.6,0.88,0.93,0.76
DEWP_0,1.2,0.61,1.34,0.67,0.68,2.63,0.84,0.52,0.77,0.75,0.54
DEWP_1,0.81,1.59,0.9,2.34,2.72,0.57,0.86,0.58,0.88,0.67,0.5
WSPM_0,0.9,0.76,0.99,0.93,1.0,0.85,0.76,0.56,0.8,0.63,0.42
WSPM_1,1.11,0.99,1.28,1.09,1.05,1.33,1.02,0.52,0.82,0.85,0.83
PM10_0,1.05,0.84,1.22,0.91,0.96,1.16,0.87,0.52,0.62,0.98,2.09
PM10_1,0.98,0.93,1.07,1.15,1.19,0.92,0.88,0.6,1.17,0.57,0.47
PM10_2,1.68,1.28,1.72,1.95,1.9,1.65,1.42,1.12,3.2,1.21,0.2
