,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.35,0.25,0.83,1.26,1.18,0.59,1.0,1.0,1.01,1.0,0.85
TEMP_0,0.26,1.43,1.16,0.57,0.74,1.32,1.0,0.99,0.98,0.99,1.14
PRES_1,0.83,1.17,1.22,0.26,0.87,1.18,0.99,1.05,1.03,0.96,1.0
PRES_0,1.27,0.55,0.25,1.67,1.21,0.48,1.02,0.89,0.94,1.08,1.0
DEWP_1,1.18,0.74,0.87,1.21,1.26,0.2,1.04,0.69,0.92,1.1,1.03
DEWP_0,0.6,1.31,1.18,0.49,0.21,1.6,0.93,1.36,1.11,0.8,0.95
WSPM_0,1.0,1.0,0.99,1.02,1.04,0.93,1.05,0.61,0.96,1.05,1.07
WSPM_1,1.0,0.99,1.05,0.89,0.74,1.32,0.61,2.15,1.22,0.64,0.45
PM10_0,1.01,0.98,1.03,0.95,0.92,1.11,0.95,1.27,1.29,0.41,
PM10_1,1.01,0.99,0.96,1.07,1.1,0.8,1.06,0.52,0.42,1.6,0.6
PM10_2,0.85,1.14,0.99,1.02,1.03,0.95,1.08,0.28,,0.64,3.12
