,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.98,1.0,1.0,1.0,0.98,1.0,1.0,1.0,0.99,1.0
TEMP_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99,1.0,1.01,0.99
PRES_1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.01
PRES_0,1.0,0.97,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0.99,0.96
DEWP_1,1.0,1.0,1.0,1.0,1.0,0.98,1.0,0.96,1.0,1.0,0.99
DEWP_0,0.99,1.0,1.0,1.0,1.01,1.0,1.0,1.03,1.0,0.99,1.0
WSPM_0,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,1.01,0.99,0.98
WSPM_1,1.0,1.01,1.0,1.04,1.08,0.98,1.0,1.0,0.97,1.17,1.51
PM10_0,0.99,0.99,1.0,1.0,1.0,1.0,1.0,1.04,1.0,0.99,2.07
PM10_1,1.01,1.01,1.0,0.99,1.0,1.01,1.01,0.87,1.04,1.0,0.92
PM10_2,1.0,0.99,0.99,1.03,1.0,0.99,1.0,0.66,0.43,1.04,1.0
