,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.88,3.39,0.98,1.56,1.3,0.92,1.18,0.96,1.1,1.04,0.93
TEMP_0,3.97,0.78,1.68,0.88,1.04,1.81,1.18,1.4,1.19,1.26,1.0
PRES_0,0.95,1.36,0.89,4.54,1.26,0.9,1.09,1.02,1.11,1.0,0.83
PRES_1,1.9,0.94,5.78,0.74,1.05,2.2,1.32,1.24,1.17,1.39,1.26
DEWP_0,1.34,0.9,1.33,0.87,0.85,4.01,1.2,0.98,1.03,1.17,1.0
DEWP_1,1.04,1.76,1.06,1.95,4.47,0.8,1.16,1.31,1.32,1.08,0.92
WSPM_0,1.13,0.97,1.09,1.01,1.13,0.98,0.95,1.62,1.11,1.0,0.82
WSPM_1,1.22,1.45,1.31,1.26,1.19,1.46,2.1,0.84,1.17,1.37,1.33
PM10_0,1.21,1.11,1.26,1.03,1.1,1.27,1.25,1.04,0.85,2.37,
PM10_1,1.2,1.23,1.19,1.26,1.32,1.1,1.2,1.24,2.46,0.84,1.52
PM10_2,2.07,1.8,1.89,2.14,2.08,1.81,1.88,2.18,,2.82,0.54
