,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.19,0.83,1.11,0.72,0.9,1.14,1.15,1.27,1.09,1.18,0.93
TEMP_0,0.81,1.35,0.85,1.2,1.19,0.65,1.18,1.28,1.15,1.15,1.04
PRES_0,1.14,0.9,1.15,0.56,0.91,1.1,1.15,1.26,1.07,1.17,0.96
PRES_1,0.86,1.32,0.63,1.43,1.21,0.63,1.18,1.3,1.19,1.15,1.01
DEWP_0,0.94,1.22,0.89,1.12,1.21,0.6,1.14,1.29,1.13,1.12,1.01
DEWP_1,1.2,0.79,1.17,0.61,0.69,1.32,1.19,1.27,1.09,1.23,0.94
WSPM_0,1.03,1.04,1.0,0.92,0.98,0.96,1.15,1.21,1.07,1.15,0.94
WSPM_1,1.11,1.09,1.04,0.96,1.09,1.01,1.17,1.4,1.2,1.2,1.05
PM10_0,1.04,1.09,0.98,1.0,1.06,0.94,1.16,1.34,1.28,1.03,0.83
PM10_1,1.1,1.03,1.05,0.89,1.0,1.01,1.19,1.28,1.05,1.32,0.88
PM10_2,1.22,1.27,1.31,1.02,1.17,1.23,1.35,1.16,0.5,1.35,2.22
