,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.22,0.95,0.45,1.0,0.17,0.76,0.38,0.71,0.43,0.4
TEMP_1,,,,,,,,,,,
PRES_1,1.08,0.19,1.0,0.78,1.07,0.22,0.81,0.41,0.75,0.47,0.45
PRES_0,14.39,,16.75,1.05,14.36,0.7,10.76,5.41,11.23,4.82,3.67
DEWP_0,1.0,0.19,0.95,0.45,1.0,0.19,0.76,0.39,0.71,0.43,0.4
DEWP_1,341.47,,335.83,,340.89,1.36,282.18,,,126.27,
WSPM_0,1.36,0.2,1.29,0.52,1.35,0.17,1.01,0.61,1.01,0.5,0.43
WSPM_1,3.83,,3.61,3.2,3.82,,3.06,1.05,2.3,2.9,5.48
PM10_0,1.71,0.42,1.61,1.3,1.71,,1.3,0.56,1.02,0.94,2.13
PM10_1,3.43,0.35,3.28,0.91,3.42,0.37,2.55,1.83,2.99,1.04,0.95
PM10_2,8.97,,8.51,3.11,8.96,0.4,6.8,4.24,11.64,3.5,1.07
