,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.24,0.71,0.91,1.2,1.17,0.55,1.09,1.33,1.11,1.19,0.87
TEMP_0,0.81,1.3,1.17,0.66,0.8,1.25,1.1,1.38,1.12,1.18,1.0
PRES_1,0.97,1.14,1.16,0.67,0.9,1.08,1.07,1.36,1.1,1.15,0.94
PRES_0,1.23,0.72,0.71,1.44,1.2,0.54,1.12,1.33,1.13,1.23,0.89
DEWP_1,1.18,0.83,0.94,1.12,1.18,0.53,1.08,1.21,1.06,1.22,0.9
DEWP_0,0.82,1.29,1.19,0.67,0.62,1.4,1.11,1.57,1.2,1.12,0.97
WSPM_0,1.03,0.98,0.99,0.94,0.99,0.87,1.06,1.23,1.05,1.15,0.88
WSPM_1,1.1,1.16,1.17,1.16,1.02,1.25,1.18,1.85,1.3,1.24,1.41
PM10_0,1.05,0.98,1.03,0.97,0.98,1.01,1.08,1.56,1.21,1.02,0.73
PM10_1,1.13,1.07,1.05,1.02,1.09,0.86,1.13,1.16,1.07,1.44,0.92
PM10_2,1.08,1.39,1.23,1.19,1.11,1.01,1.25,0.52,0.49,1.48,2.27
