,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,1.51,1.43,0.85,1.15,1.53,1.43,0.46,1.1,0.82,0.64
TEMP_0,1.65,1.01,1.32,1.45,1.79,0.97,1.58,0.54,1.29,0.9,0.5
PRES_1,1.08,0.85,1.01,1.18,1.22,0.82,1.22,0.42,0.98,0.71,0.45
PRES_0,1.42,2.28,2.41,1.01,1.6,2.39,1.98,0.6,1.54,1.11,0.75
DEWP_1,0.93,1.21,1.25,0.77,1.0,1.51,1.27,0.42,1.02,0.71,0.46
DEWP_0,1.93,1.17,1.52,1.88,2.69,1.01,1.85,0.6,1.43,1.1,0.71
WSPM_0,0.8,0.81,0.92,0.68,0.89,0.81,1.0,0.34,0.81,0.55,0.34
WSPM_1,3.35,2.61,3.29,3.26,4.38,2.31,3.82,1.04,2.75,2.98,5.02
PM10_0,1.13,1.06,1.25,1.04,1.34,0.98,1.38,0.43,1.0,0.87,1.32
PM10_1,1.59,1.65,1.84,1.24,1.69,1.81,2.0,0.72,1.78,1.02,0.55
PM10_2,4.68,3.88,4.85,3.93,5.14,3.86,5.48,1.62,5.14,3.04,1.03
