,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.84,4.31,1.4,0.86,0.98,1.83,1.19,0.99,1.13,1.08,1.11
TEMP_0,4.58,0.81,1.03,2.02,1.61,0.87,1.23,1.04,1.2,1.14,0.86
PRES_1,1.28,0.9,0.89,3.94,1.25,0.87,1.13,0.89,1.04,1.06,0.9
PRES_0,1.02,2.22,5.04,0.74,1.08,2.57,1.33,1.27,1.38,1.15,1.05
DEWP_1,0.92,1.45,1.27,0.86,0.87,5.06,1.09,1.29,1.18,0.94,0.88
DEWP_0,2.11,0.94,1.08,2.46,6.24,0.76,1.41,0.84,1.13,1.49,1.1
WSPM_0,0.98,0.97,1.01,0.93,0.96,1.03,0.98,1.41,1.05,0.89,0.76
WSPM_1,1.66,1.66,1.62,1.79,2.44,1.19,2.86,0.68,1.33,3.1,5.06
PM10_0,1.1,1.12,1.11,1.13,1.23,0.97,1.22,0.81,0.87,2.55,
PM10_1,1.29,1.29,1.39,1.15,1.19,1.56,1.3,1.77,3.16,0.78,1.71
PM10_2,2.27,1.68,1.99,1.85,1.92,1.97,1.91,3.79,,3.1,0.52
