,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.29,0.97,0.55,1.0,0.27,0.85,0.56,0.81,0.6,0.54
TEMP_1,,,,,,,,,,,
PRES_1,1.02,0.26,0.98,0.71,1.02,0.3,0.86,0.57,0.82,0.61,0.56
PRES_0,1.82,,1.95,0.4,1.82,0.25,1.54,0.93,1.5,0.98,0.79
DEWP_0,1.0,0.26,0.97,0.55,1.0,0.28,0.85,0.56,0.81,0.6,0.54
DEWP_1,3.71,,3.71,,3.71,0.15,3.39,,,2.12,
WSPM_0,1.07,0.24,1.04,0.53,1.07,0.21,0.9,0.65,0.89,0.58,0.49
WSPM_1,1.35,,1.3,1.17,1.35,,1.18,0.64,1.0,1.16,1.79
PM10_0,1.13,0.36,1.09,0.87,1.13,,0.96,0.59,0.84,0.76,1.18
PM10_1,1.32,0.24,1.28,0.52,1.32,0.24,1.11,0.87,1.21,0.66,0.55
PM10_2,1.64,,1.58,0.8,1.63,0.19,1.4,0.85,1.63,0.94,0.48
