,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.58,0.98,0.72,1.0,0.48,0.88,0.66,0.87,0.7,0.69
TEMP_1,,,,,,,,,,,
PRES_1,1.0,0.5,0.97,0.99,1.0,0.53,0.88,0.67,0.86,0.71,0.71
PRES_0,1.0,,1.18,0.27,1.0,0.26,0.87,0.62,0.92,0.6,0.53
DEWP_0,1.0,0.52,0.98,0.73,1.0,0.53,0.88,0.67,0.87,0.7,0.69
DEWP_1,1.0,,1.0,,1.0,0.06,0.93,,,0.59,
WSPM_0,1.0,0.44,0.98,0.65,1.0,0.38,0.86,0.74,0.9,0.64,0.6
WSPM_1,1.0,,0.97,1.16,1.0,,0.92,0.53,0.78,1.05,1.73
PM10_0,1.0,0.5,0.97,1.02,1.0,,0.88,0.61,0.77,0.84,1.57
PM10_1,1.0,0.46,0.99,0.53,1.0,0.32,0.86,0.82,1.04,0.56,0.56
PM10_2,1.0,,0.98,0.62,1.0,0.21,0.88,0.71,1.23,0.67,0.35
