,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.89,1.11,0.98,1.22,1.16,0.84,0.94,0.68,0.87,0.78,0.55
TEMP_0,1.52,0.81,1.5,0.86,1.03,1.62,1.1,0.81,1.05,1.0,0.66
PRES_0,0.89,0.96,0.91,1.52,1.1,0.81,0.92,0.66,0.85,0.75,0.5
PRES_1,1.52,0.9,2.11,0.77,1.08,1.94,1.16,0.83,1.08,1.07,0.81
DEWP_0,1.14,0.77,1.22,0.81,0.87,1.56,0.98,0.7,0.9,0.86,0.6
DEWP_1,1.01,1.3,1.09,1.53,1.73,0.82,1.06,0.77,0.99,0.87,0.58
WSPM_0,0.96,0.84,1.02,0.92,1.01,0.89,0.91,0.68,0.87,0.77,0.48
WSPM_1,1.26,1.08,1.36,1.13,1.21,1.33,1.19,0.79,1.04,1.04,0.87
PM10_0,1.12,0.94,1.23,0.98,1.06,1.13,1.03,0.73,0.84,1.0,1.34
PM10_1,1.11,1.01,1.17,1.11,1.21,1.02,1.08,0.79,1.16,0.82,0.54
PM10_2,2.06,1.71,2.21,2.08,2.22,2.06,1.96,1.44,2.21,1.67,0.57
