,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.86,0.81,1.04,2.53,1.47,1.1,1.02,5.18,1.47,2.29,5.48
TEMP_0,0.73,2.1,1.34,1.22,0.93,2.32,0.98,4.79,1.36,2.19,6.95
PRES_1,1.32,1.96,1.51,1.04,1.17,2.27,1.06,5.44,1.54,2.33,6.78
PRES_0,1.59,0.83,0.51,2.87,1.34,0.84,0.92,4.38,1.25,2.15,5.5
DEWP_1,1.76,1.27,1.11,2.53,1.61,0.72,1.08,4.28,1.41,2.57,6.76
DEWP_0,0.86,1.9,1.3,1.05,0.45,2.6,0.9,5.81,1.43,1.76,5.55
WSPM_0,1.64,1.79,1.35,2.32,1.45,1.94,1.17,4.73,1.58,2.65,7.49
WSPM_1,1.02,1.2,0.92,1.39,0.75,1.7,0.63,6.16,1.19,1.31,3.11
PM10_0,1.47,1.59,1.25,1.95,1.19,2.04,1.0,6.38,1.76,1.56,3.16
PM10_1,1.33,1.43,1.05,1.95,1.22,1.37,0.93,2.76,0.94,2.83,5.18
PM10_2,0.82,1.15,0.77,1.39,0.81,1.1,0.66,0.9,0.1,1.42,10.74
