,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,0.38,1.01,0.76,1.0,0.56,1.06,1.11,1.02,1.08,0.88
TEMP_1,,,,,,,,,,,
PRES_1,1.0,0.45,1.02,0.56,1.01,0.53,1.07,1.13,1.04,1.06,0.86
PRES_0,1.22,,1.02,2.47,1.22,1.11,1.33,1.03,1.01,1.65,1.43
DEWP_0,1.0,0.43,1.01,0.75,1.0,0.51,1.06,1.11,1.03,1.08,0.88
DEWP_1,1.55,,1.6,,1.55,6.62,1.73,,,1.74,
WSPM_0,1.02,0.5,1.03,0.76,1.02,0.48,1.11,1.01,1.02,1.15,0.92
WSPM_1,1.11,,1.11,0.94,1.11,,1.11,1.54,1.22,1.06,1.05
PM10_0,1.04,0.41,1.05,0.7,1.04,,1.09,1.33,1.19,0.92,0.62
PM10_1,1.1,0.62,1.1,0.94,1.1,0.6,1.19,0.97,1.01,1.49,0.94
PM10_2,1.18,,1.17,1.14,1.18,0.9,1.28,0.7,0.59,1.37,2.08
