,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.82,1.04,0.77,0.97,0.86,1.05,0.75,0.88,0.83,0.37
TEMP_0,1.21,1.0,1.28,0.92,1.18,1.01,1.28,0.93,1.11,1.04,0.48
PRES_0,0.96,0.77,1.0,0.73,0.93,0.81,1.0,0.73,0.85,0.8,0.35
PRES_1,1.3,1.09,1.34,1.0,1.27,1.14,1.37,0.98,1.19,1.13,0.54
DEWP_0,1.03,0.85,1.07,0.79,1.0,0.87,1.08,0.79,0.93,0.87,0.41
DEWP_1,1.17,0.94,1.23,0.85,1.13,1.0,1.22,0.87,1.03,0.98,0.42
WSPM_0,0.95,0.78,0.99,0.73,0.92,0.8,1.0,0.72,0.85,0.8,0.34
WSPM_1,1.35,1.08,1.39,1.0,1.28,1.19,1.38,1.0,1.18,1.13,0.57
PM10_0,1.12,0.92,1.17,0.86,1.08,0.97,1.17,0.86,1.0,0.94,0.57
PM10_1,1.19,0.96,1.22,0.89,1.15,0.99,1.25,0.89,1.1,1.0,0.4
PM10_2,2.66,2.11,2.9,2.0,2.61,2.4,2.8,1.81,1.6,2.23,1.0
