,TEMP_0,TEMP_1,PRES_1,PRES_0,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_0,1.0,,0.97,0.37,1.0,0.11,0.89,0.61,0.82,0.63,0.44
TEMP_1,,,,,,,,,,,
PRES_1,1.01,,1.01,0.15,1.01,0.1,0.9,0.62,0.84,0.62,0.43
PRES_0,1.4,,0.55,1.79,1.39,,1.31,0.7,0.77,1.18,0.82
DEWP_0,1.0,,0.97,0.37,1.0,,0.89,0.61,0.82,0.63,0.44
DEWP_1,2.07,,1.7,,,3.56,1.98,,,,
WSPM_0,1.04,,1.01,0.4,1.04,0.12,1.03,0.36,0.78,0.72,0.51
WSPM_1,1.18,,1.16,0.36,1.18,,0.6,1.22,1.16,0.45,0.31
PM10_0,1.07,,1.06,0.28,1.07,,0.86,0.8,1.11,0.29,
PM10_1,1.17,,1.11,0.56,1.16,,1.17,0.37,0.41,1.25,0.32
PM10_2,1.31,,1.24,0.66,1.31,,1.33,0.36,,0.53,1.61
