,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.98,1.0,1.01,1.0,0.95,1.0,1.0,1.0,0.99,1.03
TEMP_0,1.0,1.0,1.0,0.97,1.0,1.01,1.0,1.0,1.01,1.01,0.97
PRES_1,1.0,1.0,1.0,1.01,1.0,1.0,1.0,1.01,1.0,1.0,1.01
PRES_0,1.0,0.98,0.97,1.0,1.0,0.98,1.0,0.98,1.0,0.99,0.95
DEWP_1,1.0,1.0,1.0,1.0,1.0,0.97,1.0,0.96,0.99,1.0,0.99
DEWP_0,0.99,0.99,1.0,1.02,1.01,1.0,1.0,1.04,1.01,0.99,1.01
WSPM_0,1.0,1.0,1.0,0.99,0.99,1.0,1.0,1.0,1.0,0.98,0.96
WSPM_1,1.01,1.0,1.0,1.1,1.09,0.97,1.0,1.0,0.98,1.17,1.95
PM10_0,0.99,0.99,1.0,1.01,1.01,1.0,1.0,1.03,1.0,0.99,1.98
PM10_1,1.01,1.01,1.0,0.97,0.99,1.02,1.0,0.93,1.04,1.0,0.87
PM10_2,0.99,1.0,0.99,1.04,0.99,0.97,1.0,0.6,0.54,1.04,1.0
