,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.78,0.96,0.9,1.3,1.13,0.7,0.85,0.45,0.7,0.59,0.34
TEMP_0,1.65,0.64,1.7,0.7,0.94,2.15,1.05,0.58,0.92,0.81,0.42
PRES_0,0.78,0.83,0.82,1.58,1.05,0.68,0.82,0.44,0.68,0.57,0.3
PRES_1,1.72,0.71,2.43,0.6,1.0,2.68,1.12,0.61,0.96,0.88,0.54
DEWP_0,1.13,0.58,1.26,0.66,0.75,1.79,0.88,0.48,0.77,0.67,0.36
DEWP_1,0.93,1.28,1.04,1.87,1.79,0.67,1.0,0.53,0.81,0.69,0.39
WSPM_0,0.89,0.68,0.99,0.83,0.94,0.83,0.81,0.45,0.7,0.57,0.29
WSPM_1,1.26,0.96,1.43,1.13,1.18,1.37,1.14,0.59,0.91,0.87,0.59
PM10_0,1.1,0.78,1.25,0.91,1.01,1.13,0.96,0.51,0.7,0.77,0.92
PM10_1,1.07,0.89,1.18,1.09,1.2,0.99,1.02,0.55,0.96,0.66,0.31
PM10_2,2.4,1.75,2.63,2.37,2.55,2.46,2.25,1.28,2.78,1.55,0.32
