,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.98,0.17,0.71,0.66,0.97,0.34,1.04,0.28,0.77,0.52,0.16
TEMP_0,0.19,0.98,1.02,0.31,0.62,0.77,1.07,0.28,0.77,0.53,0.22
PRES_1,0.57,0.73,0.99,0.13,0.67,0.64,0.98,0.28,0.74,0.47,0.18
PRES_0,1.03,0.41,0.24,0.98,1.1,0.31,1.18,0.28,0.8,0.63,0.21
DEWP_1,0.83,0.47,0.71,0.61,0.99,0.11,1.04,0.18,0.67,0.55,0.19
DEWP_0,0.47,0.95,1.1,0.28,0.18,0.99,1.04,0.41,0.92,0.46,0.2
WSPM_0,0.65,0.59,0.75,0.47,0.75,0.47,0.97,0.15,0.64,0.49,0.18
WSPM_1,1.01,0.91,1.24,0.65,0.83,1.03,0.88,0.82,1.28,0.46,0.12
PM10_0,0.73,0.64,0.87,0.49,0.74,0.62,0.97,0.35,0.97,0.21,
PM10_1,0.82,0.74,0.92,0.63,1.01,0.51,1.23,0.16,0.36,0.93,0.13
PM10_2,0.97,1.19,1.32,0.84,1.31,0.85,1.75,0.12,,0.52,0.93
