,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,2.49,1.87,0.89,1.22,3.0,1.61,0.4,1.2,0.85,0.96
TEMP_0,2.55,1.01,1.46,2.59,2.81,1.02,1.84,0.5,1.49,0.95,0.6
PRES_1,1.29,0.86,1.01,1.91,1.54,0.88,1.31,0.36,1.03,0.7,0.54
PRES_0,1.63,4.45,4.36,1.01,1.91,5.64,2.49,0.58,1.89,1.25,1.17
DEWP_1,0.93,1.68,1.53,0.81,1.0,3.01,1.38,0.38,1.11,0.69,0.59
DEWP_0,3.18,1.25,1.76,3.71,5.63,1.02,2.28,0.55,1.66,1.29,1.0
WSPM_0,0.82,0.87,0.97,0.75,0.95,0.98,1.0,0.28,0.8,0.49,0.38
WSPM_1,5.75,4.02,5.18,5.95,8.59,3.4,6.02,1.08,3.91,5.03,14.57
PM10_0,1.3,1.28,1.46,1.33,1.66,1.19,1.54,0.35,1.01,0.98,3.03
PM10_1,2.02,2.25,2.46,1.64,2.18,2.99,2.52,0.81,2.36,1.03,0.7
PM10_2,9.27,6.33,8.63,7.62,10.17,7.87,9.67,3.45,14.0,4.6,1.06
