,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.0,0.96,1.06,0.89,1.04,0.91,1.13,0.72,1.01,0.89,0.64
TEMP_0,1.03,1.0,1.09,0.94,1.07,0.95,1.16,0.75,1.04,0.92,0.66
PRES_1,0.95,0.92,1.0,0.85,0.99,0.87,1.07,0.69,0.96,0.85,0.61
PRES_0,1.12,1.06,1.16,1.0,1.16,1.02,1.26,0.81,1.13,1.0,0.7
DEWP_1,0.96,0.93,1.01,0.86,1.0,0.87,1.09,0.68,0.98,0.86,0.61
DEWP_0,1.09,1.05,1.15,0.97,1.13,1.0,1.22,0.8,1.1,0.97,0.69
WSPM_0,0.89,0.86,0.94,0.8,0.92,0.82,1.0,0.64,0.91,0.79,0.56
WSPM_1,1.38,1.34,1.45,1.24,1.48,1.25,1.56,1.0,1.37,1.38,1.13
PM10_0,0.99,0.96,1.04,0.89,1.02,0.91,1.1,0.73,1.0,0.88,
PM10_1,1.12,1.08,1.18,1.0,1.16,1.03,1.27,0.73,1.14,1.0,0.69
PM10_2,1.56,1.52,1.64,1.42,1.63,1.44,1.77,0.89,,1.44,1.0
