,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,1.16,0.65,0.88,1.05,1.12,0.5,1.1,1.03,1.05,1.04,0.62
TEMP_0,0.77,1.2,1.14,0.58,0.77,1.13,1.12,1.07,1.06,1.04,0.72
PRES_1,0.9,1.04,1.11,0.58,0.86,0.95,1.07,1.04,1.03,1.0,0.67
PRES_0,1.18,0.68,0.71,1.29,1.18,0.5,1.16,1.05,1.09,1.11,0.65
DEWP_1,1.1,0.76,0.9,0.98,1.12,0.47,1.08,0.93,0.99,1.06,0.64
DEWP_0,0.78,1.21,1.17,0.6,0.61,1.27,1.14,1.23,1.15,1.0,0.71
WSPM_0,0.94,0.88,0.94,0.8,0.93,0.76,1.04,0.93,0.97,0.99,0.62
WSPM_1,1.11,1.14,1.21,1.09,1.05,1.19,1.27,1.52,1.32,1.16,1.08
PM10_0,0.98,0.9,1.0,0.85,0.94,0.9,1.09,1.2,1.15,0.89,0.53
PM10_1,1.08,1.01,1.04,0.91,1.07,0.79,1.17,0.92,1.03,1.29,0.68
PM10_2,1.11,1.4,1.31,1.14,1.17,0.98,1.38,0.44,0.51,1.42,1.78
