,TEMP_1,TEMP_0,PRES_1,PRES_0,DEWP_1,DEWP_0,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.66,4.0,1.55,0.68,0.83,2.96,1.07,0.59,0.98,0.83,1.11
TEMP_0,4.24,0.61,0.89,2.88,2.09,0.68,1.15,0.66,1.1,0.92,0.66
PRES_1,1.37,0.75,0.76,4.32,1.38,0.76,1.03,0.55,0.93,0.86,0.79
PRES_0,0.83,3.29,5.42,0.49,0.92,4.8,1.22,0.75,1.23,0.86,0.9
DEWP_1,0.76,1.75,1.37,0.71,0.72,7.01,1.0,0.79,1.08,0.7,0.74
DEWP_0,2.86,0.71,0.92,3.73,8.42,0.52,1.29,0.47,0.97,1.31,1.01
WSPM_0,0.93,0.93,0.99,0.88,0.92,1.11,0.9,0.76,0.95,0.67,0.62
WSPM_1,1.68,1.51,1.52,1.96,3.13,0.95,2.18,0.32,1.05,3.2,9.15
PM10_0,1.04,1.08,1.07,1.17,1.3,0.9,1.11,0.43,0.69,1.79,30.26
PM10_1,1.22,1.25,1.38,1.04,1.09,1.91,1.2,1.25,2.4,0.51,0.88
PM10_2,2.41,1.42,1.85,1.73,1.93,2.07,1.77,3.9,11.93,1.73,0.2
