,TEMP_1,TEMP_0,PRES_0,PRES_1,DEWP_0,DEWP_1,WSPM_0,WSPM_1,PM10_0,PM10_1,PM10_2
TEMP_1,0.37,0.45,0.42,0.61,0.53,0.33,0.4,0.21,0.33,0.28,0.16
TEMP_0,0.41,0.16,0.43,0.18,0.24,0.54,0.26,0.14,0.23,0.2,0.11
PRES_0,0.42,0.44,0.43,0.84,0.56,0.36,0.44,0.23,0.36,0.3,0.16
PRES_1,0.35,0.14,0.49,0.12,0.2,0.54,0.23,0.12,0.19,0.18,0.11
DEWP_0,0.47,0.24,0.53,0.28,0.32,0.75,0.37,0.2,0.32,0.28,0.15
DEWP_1,0.27,0.37,0.3,0.54,0.52,0.2,0.29,0.15,0.24,0.2,0.11
WSPM_0,0.47,0.36,0.53,0.44,0.5,0.44,0.43,0.24,0.37,0.3,0.16
WSPM_1,0.25,0.19,0.29,0.23,0.24,0.27,0.23,0.12,0.18,0.18,0.12
PM10_0,0.36,0.26,0.41,0.3,0.33,0.37,0.32,0.17,0.23,0.26,0.3
PM10_1,0.29,0.25,0.33,0.3,0.33,0.27,0.28,0.15,0.26,0.18,0.09
PM10_2,0.06,0.04,0.07,0.06,0.06,0.06,0.06,0.03,0.07,0.04,0.01
